timestamp_ms,voc,nox,mq135_voltage,mq3_voltage,sht40_temperature,sht40_humidity,bme688_temperature,bme688_humidity,bme688_pressure,bme688_gas_resistance,bme688_iaq,bme688_co2_equivalent,bme688_breath_voc_equivalent,scd40_co2,scd40_temperature,scd40_humidity,label,trial,session_id,elapsed_s
18000,103.171,1.031,0.607,0.364,23.032,55.046,23.218,49.252,994.098,15596.769,51.305,491.844,0.513,634.53,22.846,51.746,vinagre,5,vinagre_005,18.0
19000,120.534,0.981,0.599,0.336,23.015,54.708,23.325,49.968,993.365,16288.834,48.295,503.784,0.575,654.606,23.037,51.96,vinagre,5,vinagre_005,19.0
20000,96.137,0.781,0.592,0.377,22.997,54.939,23.33,50.282,993.24,15808.181,47.283,490.178,0.55,648.469,23.173,53.051,vinagre,5,vinagre_005,20.0
21000,106.716,0.945,0.594,0.377,23.051,55.847,23.423,49.808,993.882,16113.328,49.341,492.487,0.577,640.024,23.079,51.728,vinagre,5,vinagre_005,21.0
22000,116.594,1.244,0.588,0.367,22.994,54.496,23.398,48.854,994.319,15729.313,51.313,497.826,0.491,646.546,22.941,52.445,vinagre,5,vinagre_005,22.0
23000,86.42,1.068,0.595,0.333,23.132,55.853,23.496,50.283,993.918,15525.755,47.551,498.957,0.513,646.647,23.022,51.352,vinagre,5,vinagre_005,23.0
24000,104.224,0.913,0.554,0.355,22.931,54.485,23.45,51.048,994.346,15869.662,55.306,487.284,0.488,640.013,22.966,52.513,vinagre,5,vinagre_005,24.0
25000,91.491,0.689,0.58,0.348,22.937,55.081,23.241,50.493,993.101,16191.35,52.165,491.528,0.553,642.759,22.971,52.507,vinagre,5,vinagre_005,25.0
26000,102.764,0.898,0.592,0.347,22.89,55.016,23.35,49.959,994.067,16250.574,59.1,494.473,0.59,656.403,22.96,52.01,vinagre,5,vinagre_005,26.0
27000,102.517,1.6,0.6,0.366,23.025,55.214,23.515,49.984,993.952,15828.874,49.725,503.485,0.474,648.942,23.118,51.706,vinagre,5,vinagre_005,27.0
28000,115.467,0.939,0.59,0.309,22.935,55.798,23.357,50.483,994.703,15807.352,47.394,501.376,0.489,652.302,23.007,51.762,vinagre,5,vinagre_005,28.0
29000,103.868,1.12,0.591,0.359,22.89,53.864,23.443,50.95,994.875,15612.697,51.955,484.879,0.448,654.344,23.032,51.974,vinagre,5,vinagre_005,29.0
30000,112.31,1.12,0.609,0.348,22.846,54.87,23.379,50.061,993.027,15344.828,56.469,501.598,0.708,656.271,22.98,51.741,vinagre,5,vinagre_005,30.0
31000,139.665,0.697,0.648,0.392,22.959,54.518,23.525,50.267,993.213,14855.024,62.75,505.418,0.744,644.46,23.08,52.281,vinagre,5,vinagre_005,31.0
32000,129.318,1.335,0.642,0.386,22.959,55.5,23.392,50.263,993.943,14966.344,61.975,524.331,0.741,651.834,22.975,51.11,vinagre,5,vinagre_005,32.0
33000,130.373,1.157,0.67,0.381,22.998,55.33,23.266,50.195,994.285,14861.65,61.418,489.097,0.64,650.198,23.02,52.116,vinagre,5,vinagre_005,33.0
34000,133.527,1.4,0.681,0.38,23.063,54.758,23.533,51.157,994.45,13993.736,64.469,515.749,0.841,652.84,22.959,52.222,vinagre,5,vinagre_005,34.0
35000,139.902,1.42,0.638,0.402,22.893,54.915,23.43,50.415,993.709,14104.568,64.559,493.65,0.763,671.851,22.902,52.2,vinagre,5,vinagre_005,35.0
36000,148.567,1.124,0.673,0.402,23.133,54.844,23.288,49.48,993.86,13947.4,67.186,504.331,0.806,668.301,23.056,51.123,vinagre,5,vinagre_005,36.0
37000,162.582,1.185,0.68,0.441,22.921,55.287,23.392,50.221,994.237,14299.693,68.202,492.368,0.845,651.315,23.082,52.174,vinagre,5,vinagre_005,37.0
38000,164.741,1.674,0.703,0.442,23.03,54.756,23.57,49.825,993.869,13891.811,72.328,484.929,0.891,667.461,22.92,51.434,vinagre,5,vinagre_005,38.0
39000,160.54,2.049,0.686,0.409,22.972,55.754,23.434,49.509,994.022,13713.391,78.241,491.649,0.895,632.202,22.995,52.565,vinagre,5,vinagre_005,39.0
40000,182.259,1.348,0.703,0.385,22.872,55.046,23.407,49.837,993.437,13380.652,76.511,490.816,1.002,651.644,23.007,51.985,vinagre,5,vinagre_005,40.0
41000,176.823,2.105,0.721,0.451,22.868,55.677,23.383,50.2,993.731,13061.265,76.357,506.206,0.928,658.341,22.962,52.181,vinagre,5,vinagre_005,41.0
42000,192.393,1.473,0.736,0.416,23.068,54.918,23.448,49.96,994.292,12610.066,77.18,505.499,1.074,641.789,22.924,51.818,vinagre,5,vinagre_005,42.0
43000,178.172,1.0,0.735,0.44,23.163,56.195,23.371,50.212,993.87,12455.713,82.997,498.522,1.062,648.255,22.818,52.61,vinagre,5,vinagre_005,43.0
44000,202.654,2.558,0.75,0.448,22.957,55.483,23.289,50.576,994.553,11881.139,85.956,485.09,1.174,639.005,22.872,52.879,vinagre,5,vinagre_005,44.0
45000,214.71,1.18,0.739,0.43,23.078,55.421,23.538,49.128,994.163,12096.783,83.997,519.014,1.165,639.036,22.887,52.232,vinagre,5,vinagre_005,45.0
46000,209.654,1.626,0.791,0.455,23.091,55.07,23.287,50.372,994.329,11727.362,93.553,501.547,1.112,659.044,22.972,52.079,vinagre,5,vinagre_005,46.0
47000,212.095,1.552,0.792,0.481,22.9,54.218,23.438,50.368,994.955,11697.171,89.756,496.182,1.204,640.865,23.106,51.304,vinagre,5,vinagre_005,47.0
48000,225.409,1.972,0.789,0.471,23.1,54.945,23.264,50.241,994.274,11391.487,93.93,504.315,1.282,647.543,22.872,52.572,vinagre,5,vinagre_005,48.0
49000,231.823,1.375,0.807,0.46,22.948,55.33,23.501,49.003,992.9,11189.933,89.727,496.961,1.316,633.337,23.069,52.161,vinagre,5,vinagre_005,49.0
50000,238.08,1.738,0.815,0.478,22.85,55.086,23.404,49.295,993.533,10724.293,96.338,483.426,1.325,647.734,23.077,50.989,vinagre,5,vinagre_005,50.0
51000,247.476,2.74,0.865,0.495,22.948,54.631,23.37,50.017,993.368,10692.762,92.813,488.544,1.382,647.089,22.995,51.338,vinagre,5,vinagre_005,51.0
52000,250.19,2.449,0.833,0.487,22.992,54.291,23.377,49.721,993.988,10309.073,98.596,522.316,1.525,644.248,22.943,52.146,vinagre,5,vinagre_005,52.0
53000,247.189,2.078,0.838,0.479,22.94,55.13,23.315,50.553,994.24,10185.693,100.419,513.53,1.477,650.124,22.966,52.096,vinagre,5,vinagre_005,53.0
54000,265.42,2.275,0.876,0.481,22.988,54.924,23.285,51.169,994.653,10082.297,104.31,498.143,1.451,640.208,22.856,52.151,vinagre,5,vinagre_005,54.0
55000,267.83,1.801,0.87,0.511,22.906,54.408,23.515,50.872,993.996,9790.372,103.701,496.646,1.583,653.403,22.846,52.112,vinagre,5,vinagre_005,55.0
56000,264.655,1.809,0.865,0.497,23.082,54.993,23.297,50.057,993.575,9136.571,100.746,495.419,1.543,634.795,22.905,51.384,vinagre,5,vinagre_005,56.0
57000,283.891,2.831,0.858,0.509,22.833,54.355,23.332,50.154,994.147,9445.271,103.599,487.459,1.633,637.221,23.094,51.921,vinagre,5,vinagre_005,57.0
58000,262.738,2.392,0.893,0.536,23.015,55.254,23.331,49.723,994.17,9327.948,114.3,494.808,1.618,641.61,23.008,51.902,vinagre,5,vinagre_005,58.0
59000,273.426,1.848,0.906,0.506,23.164,54.625,23.513,50.179,994.733,8940.784,108.602,482.028,1.619,641.712,23.049,52.441,vinagre,5,vinagre_005,59.0
60000,289.218,2.344,0.898,0.493,23.064,54.671,23.41,49.236,993.992,8892.943,108.882,508.507,1.528,655.528,22.947,53.028,vinagre,5,vinagre_005,60.0
61000,298.301,3.259,0.919,0.533,23.035,54.952,23.292,50.773,994.791,9101.393,110.108,495.041,1.657,642.222,22.874,52.22,vinagre,5,vinagre_005,61.0
62000,286.036,2.408,0.927,0.545,23.116,54.698,23.39,50.541,994.227,8639.085,113.113,507.289,1.725,663.573,23.036,51.799,vinagre,5,vinagre_005,62.0
63000,292.244,2.629,0.885,0.515,22.903,55.301,23.4,49.651,994.333,8188.194,117.127,521.539,1.787,664.032,22.932,51.764,vinagre,5,vinagre_005,63.0
64000,287.663,1.653,0.939,0.543,23.083,54.228,23.424,49.047,994.415,8898.791,117.523,505.554,1.668,646.952,22.952,51.625,vinagre,5,vinagre_005,64.0
65000,299.045,1.901,0.94,0.537,23.049,54.526,23.366,50.192,994.417,8303.069,116.527,502.674,1.651,659.909,23.013,51.003,vinagre,5,vinagre_005,65.0
66000,302.793,2.553,0.912,0.539,22.982,55.34,23.449,50.143,994.64,8660.323,116.039,508.466,1.695,654.408,23.04,52.441,vinagre,5,vinagre_005,66.0
67000,301.592,2.937,0.942,0.535,22.945,53.912,23.49,49.766,994.025,8829.532,116.444,480.248,1.802,659.02,22.945,51.66,vinagre,5,vinagre_005,67.0
68000,294.932,2.256,0.937,0.545,23.077,54.957,23.458,50.228,993.88,8419.376,112.673,482.22,1.717,656.284,23.052,52.324,vinagre,5,vinagre_005,68.0
69000,289.787,3.325,0.933,0.523,23.036,55.544,23.396,49.864,994.27,8364.735,106.519,508.449,1.727,652.812,22.939,51.741,vinagre,5,vinagre_005,69.0
70000,297.141,2.258,0.93,0.533,23.066,54.989,23.447,50.129,993.94,8113.448,116.065,489.391,1.72,680.889,23.093,51.786,vinagre,5,vinagre_005,70.0
71000,289.996,2.567,0.939,0.545,23.085,55.235,23.296,50.54,994.075,8076.636,112.382,513.866,1.725,654.143,23.096,51.69,vinagre,5,vinagre_005,71.0
72000,305.927,3.742,0.926,0.552,23.072,55.155,23.462,50.191,993.402,8289.089,114.761,496.042,1.761,651.321,22.842,51.789,vinagre,5,vinagre_005,72.0
73000,286.961,2.044,0.956,0.518,22.962,54.699,23.325,49.78,993.362,8115.665,120.325,488.222,1.725,666.645,22.985,51.905,vinagre,5,vinagre_005,73.0
74000,289.049,2.427,0.95,0.568,23.01,55.59,23.39,50.343,994.078,7622.844,111.393,487.374,1.839,643.924,22.96,51.364,vinagre,5,vinagre_005,74.0
75000,312.353,2.669,0.931,0.587,22.945,55.021,23.352,49.678,993.157,7992.247,122.882,488.568,1.776,651.023,22.968,51.725,vinagre,5,vinagre_005,75.0
76000,320.447,2.658,0.952,0.576,22.99,54.993,23.321,50.148,993.894,8071.297,117.846,469.554,1.833,618.535,23.028,52.179,vinagre,5,vinagre_005,76.0
77000,313.748,2.357,0.948,0.526,23.001,55.856,23.257,50.128,993.545,8416.316,120.381,490.411,1.755,654.053,22.963,52.504,vinagre,5,vinagre_005,77.0
78000,291.17,3.359,0.918,0.569,22.92,55.277,23.433,49.998,993.616,7792.827,116.99,509.916,1.736,665.306,22.91,52.217,vinagre,5,vinagre_005,78.0
79000,328.721,2.91,0.93,0.541,23.086,55.835,23.288,49.85,994.34,8265.437,118.006,509.279,1.787,632.647,23.042,52.612,vinagre,5,vinagre_005,79.0
80000,308.623,2.97,0.961,0.535,23.073,54.528,23.357,50.348,992.989,7728.272,119.19,497.271,1.687,662.294,22.991,51.664,vinagre,5,vinagre_005,80.0
81000,299.708,1.995,0.95,0.523,22.975,55.625,23.33,50.398,993.975,8319.036,114.784,506.226,1.828,624.13,23.065,51.979,vinagre,5,vinagre_005,81.0
82000,305.959,2.656,0.949,0.535,22.819,55.072,23.562,50.304,994.2,7819.591,118.906,508.825,1.799,652.023,22.862,51.764,vinagre,5,vinagre_005,82.0
83000,318.308,2.248,0.931,0.549,22.896,54.682,23.397,49.832,994.734,8070.608,117.443,499.592,1.83,658.247,22.999,52.209,vinagre,5,vinagre_005,83.0
84000,308.219,3.15,0.939,0.542,23.175,55.218,23.484,49.842,994.591,8071.675,114.637,504.7,1.801,661.546,22.965,52.778,vinagre,5,vinagre_005,84.0
85000,309.454,2.45,0.986,0.534,23.044,55.871,23.535,50.508,993.844,7727.214,118.616,496.302,1.736,657.944,23.023,51.937,vinagre,5,vinagre_005,85.0
86000,310.231,2.361,0.936,0.541,22.96,53.908,23.469,50.208,994.067,8518.532,128.436,497.612,1.794,640.487,22.813,51.986,vinagre,5,vinagre_005,86.0
87000,304.399,1.972,0.949,0.561,22.987,54.995,23.344,50.773,994.876,8003.245,117.99,490.096,1.842,663.375,23.115,51.259,vinagre,5,vinagre_005,87.0
88000,311.121,2.611,0.942,0.556,22.943,55.092,23.457,50.282,994.796,8336.831,120.849,487.254,1.76,644.351,22.898,51.564,vinagre,5,vinagre_005,88.0
89000,314.653,2.557,0.957,0.563,22.96,54.982,23.481,49.934,994.015,8136.951,123.279,497.252,1.754,639.062,23.075,51.876,vinagre,5,vinagre_005,89.0
90000,305.903,3.277,0.945,0.57,23.038,55.469,23.428,49.758,994.281,7796.992,123.388,506.302,1.883,640.057,23.072,51.61,vinagre,5,vinagre_005,90.0
91000,308.776,2.217,0.962,0.549,23.012,55.411,23.496,50.264,993.666,8183.566,119.952,512.502,1.822,659.537,22.981,51.833,vinagre,5,vinagre_005,91.0
92000,289.164,2.176,0.923,0.546,23.017,55.946,23.405,50.373,994.026,8584.664,119.266,502.339,1.721,627.378,22.917,52.774,vinagre,5,vinagre_005,92.0
93000,307.11,2.207,0.931,0.53,23.039,54.635,23.557,49.573,994.535,8402.77,116.073,493.37,1.678,640.74,22.899,52.251,vinagre,5,vinagre_005,93.0
94000,303.889,2.109,0.943,0.572,23.037,54.876,23.33,49.485,993.552,8829.608,108.588,516.774,1.772,638.838,22.949,52.444,vinagre,5,vinagre_005,94.0
95000,296.014,2.511,0.91,0.543,22.937,54.329,23.524,50.138,994.212,8951.754,115.462,512.69,1.675,633.909,23.008,52.166,vinagre,5,vinagre_005,95.0
96000,293.788,2.519,0.917,0.519,23.039,55.29,23.481,49.383,994.046,8987.993,115.517,508.949,1.729,657.541,22.938,52.442,vinagre,5,vinagre_005,96.0
97000,273.484,1.749,0.908,0.51,23.031,55.967,23.517,49.336,994.128,9054.504,115.612,502.358,1.664,630.766,23.075,52.014,vinagre,5,vinagre_005,97.0
98000,276.724,2.156,0.917,0.506,22.869,56.081,23.428,50.262,993.647,9065.512,111.976,491.375,1.647,659.532,22.987,51.281,vinagre,5,vinagre_005,98.0
99000,278.223,2.226,0.879,0.518,23.081,54.662,23.457,50.272,993.729,8853.191,105.452,507.093,1.585,681.447,22.911,52.386,vinagre,5,vinagre_005,99.0
100000,272.418,2.147,0.874,0.487,23.094,55.142,23.418,49.378,994.837,9045.825,107.036,495.143,1.538,635.533,23.001,51.757,vinagre,5,vinagre_005,100.0
101000,261.496,2.167,0.874,0.517,23.053,55.814,23.533,50.799,993.503,9694.539,103.228,502.069,1.588,650.157,22.932,51.501,vinagre,5,vinagre_005,101.0
102000,275.803,2.454,0.912,0.526,22.955,55.688,23.38,48.442,993.87,9679.533,105.614,488.857,1.502,672.311,22.967,51.518,vinagre,5,vinagre_005,102.0
103000,281.548,2.476,0.859,0.52,23.156,55.057,23.208,50.027,993.693,9905.07,102.443,498.888,1.546,659.13,23.05,52.048,vinagre,5,vinagre_005,103.0
104000,250.375,1.941,0.874,0.508,23.157,55.605,23.349,50.074,993.535,9822.843,108.418,510.566,1.479,625.988,22.95,51.124,vinagre,5,vinagre_005,104.0
105000,248.769,2.797,0.894,0.493,23.055,55.414,23.469,50.427,994.575,9631.958,107.837,509.257,1.458,624.307,23.074,51.911,vinagre,5,vinagre_005,105.0
106000,274.784,1.891,0.869,0.505,23.127,54.947,23.366,50.737,994.35,10049.42,107.578,515.155,1.516,656.209,22.954,51.811,vinagre,5,vinagre_005,106.0
107000,250.841,1.845,0.828,0.486,23.071,54.285,23.357,50.277,994.47,10092.994,95.669,507.614,1.393,646.33,23.04,53.177,vinagre,5,vinagre_005,107.0
108000,254.729,2.821,0.841,0.47,22.94,54.959,23.494,50.384,994.305,10296.044,100.845,502.194,1.46,613.2,23.073,51.356,vinagre,5,vinagre_005,108.0
109000,250.222,2.548,0.864,0.49,22.912,53.965,23.548,50.291,994.19,10416.463,99.691,510.455,1.451,656.406,22.959,51.648,vinagre,5,vinagre_005,109.0
110000,242.848,2.561,0.846,0.502,22.958,54.602,23.322,49.347,994.321,10532.907,97.408,502.721,1.368,653.66,23.142,52.218,vinagre,5,vinagre_005,110.0
111000,238.719,2.498,0.822,0.507,23.012,55.075,23.344,49.844,993.368,10057.257,92.451,506.561,1.368,647.694,22.971,52.105,vinagre,5,vinagre_005,111.0
112000,231.457,1.92,0.806,0.508,23.109,55.489,23.491,49.61,994.131,10553.748,95.295,496.902,1.324,633.052,22.984,52.26,vinagre,5,vinagre_005,112.0
113000,238.132,1.575,0.838,0.473,23.208,54.536,23.307,50.176,993.343,11133.274,93.095,500.799,1.272,633.19,23.055,51.894,vinagre,5,vinagre_005,113.0
114000,245.731,1.658,0.84,0.473,22.967,54.909,23.281,50.174,993.345,11053.845,97.39,506.544,1.379,664.737,22.882,51.935,vinagre,5,vinagre_005,114.0
115000,229.231,2.783,0.816,0.462,23.121,54.744,23.461,49.186,993.773,10834.122,90.767,496.702,1.256,649.842,22.995,52.105,vinagre,5,vinagre_005,115.0
116000,242.003,1.073,0.814,0.474,22.961,55.148,23.461,49.798,994.227,11011.768,94.652,494.219,1.337,639.999,22.971,52.222,vinagre,5,vinagre_005,116.0
117000,234.356,1.673,0.813,0.461,23.129,54.304,23.315,49.449,994.658,11374.096,90.627,501.484,1.305,649.239,22.994,52.154,vinagre,5,vinagre_005,117.0
118000,229.593,1.044,0.817,0.451,23.025,55.08,23.181,50.555,994.601,10870.713,92.916,509.506,1.253,658.657,23.093,52.007,vinagre,5,vinagre_005,118.0
119000,220.89,2.026,0.818,0.446,22.965,54.574,23.314,49.351,993.27,11123.878,89.408,507.34,1.268,650.817,22.973,51.644,vinagre,5,vinagre_005,119.0
120000,234.192,2.539,0.818,0.479,22.964,54.738,23.409,49.899,993.688,10586.791,88.512,496.117,1.306,650.62,23.067,51.118,vinagre,5,vinagre_005,120.0
121000,210.583,2.075,0.778,0.469,23.054,55.545,23.427,49.522,993.764,11330.89,86.472,505.662,1.172,655.379,22.933,51.768,vinagre,5,vinagre_005,121.0
122000,218.082,2.045,0.783,0.471,23.019,54.589,23.463,49.698,994.374,11324.787,89.436,486.741,1.235,634.175,22.944,51.686,vinagre,5,vinagre_005,122.0
123000,219.216,1.929,0.779,0.486,22.958,54.809,23.353,49.638,993.819,12218.555,89.924,493.463,1.249,641.342,22.998,51.66,vinagre,5,vinagre_005,123.0
124000,203.026,1.743,0.766,0.442,23.041,54.56,23.446,49.679,994.388,11996.214,85.968,497.746,1.175,634.826,22.893,51.234,vinagre,5,vinagre_005,124.0
125000,211.808,2.947,0.802,0.45,23.11,54.714,23.545,49.662,993.245,11813.9,85.428,499.869,1.269,640.945,23.042,52.428,vinagre,5,vinagre_005,125.0
126000,205.641,2.462,0.766,0.455,23.139,54.65,23.552,49.842,994.717,11876.413,85.397,509.644,1.185,657.576,22.973,52.076,vinagre,5,vinagre_005,126.0
127000,212.624,2.191,0.791,0.423,22.682,55.45,23.383,50.676,994.032,12084.634,84.889,487.07,1.209,652.092,23.054,52.189,vinagre,5,vinagre_005,127.0
128000,200.62,2.021,0.766,0.445,23.136,54.566,23.351,48.952,993.595,11712.366,85.964,497.307,1.128,654.583,23.116,52.186,vinagre,5,vinagre_005,128.0
129000,187.739,1.667,0.771,0.427,22.903,54.823,23.483,50.528,993.732,12099.278,85.626,479.568,1.097,649.469,22.905,51.866,vinagre,5,vinagre_005,129.0
130000,204.062,1.482,0.744,0.427,23.044,55.109,23.415,50.053,994.261,11969.559,82.889,503.43,1.022,642.783,22.988,52.85,vinagre,5,vinagre_005,130.0
131000,209.38,1.156,0.767,0.422,23.115,55.135,23.381,50.254,993.804,12630.917,85.213,501.184,1.214,647.416,23.105,51.249,vinagre,5,vinagre_005,131.0
132000,195.909,2.163,0.736,0.42,23.013,54.992,23.288,50.923,993.519,12774.734,88.253,516.144,1.182,659.604,23.073,51.429,vinagre,5,vinagre_005,132.0
133000,197.456,1.744,0.739,0.458,23.032,55.099,23.414,50.755,993.065,12926.152,83.67,502.122,1.028,657.192,23.042,52.556,vinagre,5,vinagre_005,133.0
134000,205.364,2.464,0.776,0.422,22.969,54.712,23.389,49.487,993.827,12177.571,75.518,494.547,1.144,645.925,23.124,51.225,vinagre,5,vinagre_005,134.0
135000,202.417,2.376,0.751,0.392,22.976,54.734,23.457,50.464,994.199,12178.373,81.543,500.557,1.003,649.46,23.16,52.018,vinagre,5,vinagre_005,135.0
136000,188.739,1.923,0.733,0.438,23.032,55.082,23.349,49.903,993.524,12513.429,83.778,487.549,1.017,664.869,23.004,53.007,vinagre,5,vinagre_005,136.0
137000,191.861,1.215,0.745,0.433,23.022,55.313,23.33,50.168,993.686,12595.332,78.253,512.138,1.044,654.158,22.969,51.82,vinagre,5,vinagre_005,137.0
138000,178.186,1.367,0.732,0.444,23.062,55.156,23.361,50.811,994.567,12522.292,77.052,513.847,1.069,655.804,22.979,51.907,vinagre,5,vinagre_005,138.0
139000,195.72,1.87,0.729,0.414,22.985,54.79,23.448,50.546,994.301,12930.797,79.691,497.739,1.004,651.862,22.985,52.184,vinagre,5,vinagre_005,139.0
140000,177.759,2.587,0.744,0.464,23.019,54.899,23.26,49.846,994.456,12317.426,75.098,509.862,1.083,647.115,23.113,52.34,vinagre,5,vinagre_005,140.0
141000,182.679,1.31,0.742,0.432,23.184,54.779,23.375,49.136,994.078,12972.517,79.322,495.709,1.085,671.59,22.976,52.208,vinagre,5,vinagre_005,141.0
142000,191.163,1.392,0.723,0.405,22.9,54.894,23.412,50.189,994.323,12520.51,75.934,510.173,0.885,668.145,22.909,52.991,vinagre,5,vinagre_005,142.0
143000,187.256,1.243,0.696,0.452,22.992,55.029,23.517,49.747,995.218,13024.267,75.082,481.179,0.988,636.633,22.821,51.774,vinagre,5,vinagre_005,143.0
144000,166.899,2.092,0.721,0.412,22.85,53.926,23.32,49.631,994.114,12843.602,76.099,500.506,0.973,645.782,23.097,52.289,vinagre,5,vinagre_005,144.0
145000,176.479,1.744,0.744,0.436,22.931,55.262,23.366,48.98,993.913,12745.133,75.81,512.109,0.958,638.723,22.992,52.958,vinagre,5,vinagre_005,145.0
146000,154.673,0.616,0.736,0.423,22.94,55.376,23.43,49.662,993.611,12985.193,72.194,495.953,0.972,633.814,23.058,51.463,vinagre,5,vinagre_005,146.0
147000,184.887,1.442,0.718,0.396,22.926,54.193,23.467,50.015,993.673,13410.549,73.721,500.559,0.98,652.254,23.028,51.994,vinagre,5,vinagre_005,147.0
148000,182.707,2.02,0.673,0.413,22.926,55.271,23.349,48.528,994.071,13162.394,74.387,509.097,1.038,641.518,23.044,52.068,vinagre,5,vinagre_005,148.0
149000,186.508,1.522,0.689,0.433,23.081,54.76,23.422,49.453,994.054,13069.337,79.616,476.234,0.949,670.142,23.01,51.725,vinagre,5,vinagre_005,149.0
150000,170.581,1.148,0.72,0.41,23.009,54.782,23.369,48.483,994.085,13449.743,74.691,497.903,0.861,651.765,23.028,51.816,vinagre,5,vinagre_005,150.0
151000,162.317,1.485,0.701,0.415,23.064,54.834,23.399,50.131,993.881,13212.36,77.214,495.548,0.956,661.615,22.989,51.534,vinagre,5,vinagre_005,151.0
152000,168.035,1.497,0.737,0.431,22.978,55.205,23.391,50.229,994.16,13310.354,74.158,508.245,0.967,626.136,23.028,51.301,vinagre,5,vinagre_005,152.0
153000,173.573,1.996,0.691,0.404,23.07,54.98,23.35,49.932,993.677,13085.422,80.313,503.158,0.905,647.317,22.995,51.353,vinagre,5,vinagre_005,153.0
154000,165.641,1.678,0.684,0.434,23.056,55.321,23.359,50.425,994.937,13281.958,65.938,501.337,0.928,655.155,22.97,52.753,vinagre,5,vinagre_005,154.0
155000,162.652,1.266,0.694,0.405,22.887,54.744,23.303,50.184,993.855,13595.219,67.654,497.302,0.909,649.793,23.095,52.642,vinagre,5,vinagre_005,155.0
156000,169.218,1.046,0.681,0.426,22.963,54.101,23.468,51.029,994.591,13782.975,72.226,484.328,0.957,665.614,22.825,52.285,vinagre,5,vinagre_005,156.0
157000,172.876,1.718,0.681,0.403,23.072,54.448,23.443,49.157,994.522,14008.915,71.727,476.927,0.896,653.02,23.012,52.252,vinagre,5,vinagre_005,157.0
158000,163.315,0.809,0.686,0.398,23.045,54.51,23.57,50.506,993.614,13540.718,65.378,498.601,0.847,643.532,23.028,52.714,vinagre,5,vinagre_005,158.0
159000,163.383,1.254,0.699,0.42,23.042,55.175,23.568,49.784,993.586,13200.794,70.561,503.124,0.909,646.273,22.988,51.719,vinagre,5,vinagre_005,159.0
160000,154.693,0.97,0.669,0.412,23.096,55.0,23.463,49.425,994.399,13984.148,66.74,504.817,0.808,651.17,23.03,53.066,vinagre,5,vinagre_005,160.0
161000,143.985,1.576,0.691,0.418,22.981,54.556,23.439,50.229,993.984,13861.108,69.89,510.905,0.844,617.768,23.079,51.244,vinagre,5,vinagre_005,161.0
162000,160.053,1.707,0.689,0.406,23.002,54.523,23.547,50.37,994.362,14148.245,66.76,497.791,0.876,618.528,23.085,51.251,vinagre,5,vinagre_005,162.0
